,path,company,year,quarter
2791,/home/aacastro/conferences_data/companies/SPGI/2021/Q4,SPGI,2021,Q4
2792,/home/aacastro/conferences_data/companies/SPGI/2021/Q2,SPGI,2021,Q2
2793,/home/aacastro/conferences_data/companies/SPGI/2021/Q1,SPGI,2021,Q1
2794,/home/aacastro/conferences_data/companies/SPGI/2021/Q3,SPGI,2021,Q3
2795,/home/aacastro/conferences_data/companies/SPGI/2018/Q4,SPGI,2018,Q4
2796,/home/aacastro/conferences_data/companies/SPGI/2020/Q4,SPGI,2020,Q4
2797,/home/aacastro/conferences_data/companies/SPGI/2020/Q2,SPGI,2020,Q2
2798,/home/aacastro/conferences_data/companies/SPGI/2020/Q1,SPGI,2020,Q1
2799,/home/aacastro/conferences_data/companies/SPGI/2022/Q4,SPGI,2022,Q4
2800,/home/aacastro/conferences_data/companies/SPGI/2022/Q2,SPGI,2022,Q2
2801,/home/aacastro/conferences_data/companies/SPGI/2022/Q1,SPGI,2022,Q1
2802,/home/aacastro/conferences_data/companies/SPGI/2022/Q3,SPGI,2022,Q3
2803,/home/aacastro/conferences_data/companies/HD/2019/Q4,HD,2019,Q4
2804,/home/aacastro/conferences_data/companies/HD/2019/Q2,HD,2019,Q2
2805,/home/aacastro/conferences_data/companies/HD/2019/Q3,HD,2019,Q3
2806,/home/aacastro/conferences_data/companies/HD/2024/Q1,HD,2024,Q1
2807,/home/aacastro/conferences_data/companies/HD/2024/Q3,HD,2024,Q3
2808,/home/aacastro/conferences_data/companies/HD/2023/Q4,HD,2023,Q4
2809,/home/aacastro/conferences_data/companies/HD/2023/Q1,HD,2023,Q1
2810,/home/aacastro/conferences_data/companies/HD/2023/Q3,HD,2023,Q3
2811,/home/aacastro/conferences_data/companies/HD/2021/Q2,HD,2021,Q2
2812,/home/aacastro/conferences_data/companies/HD/2021/Q1,HD,2021,Q1
2813,/home/aacastro/conferences_data/companies/HD/2021/Q3,HD,2021,Q3
2814,/home/aacastro/conferences_data/companies/HD/2020/Q4,HD,2020,Q4
2815,/home/aacastro/conferences_data/companies/HD/2020/Q2,HD,2020,Q2
2816,/home/aacastro/conferences_data/companies/HD/2020/Q1,HD,2020,Q1
2817,/home/aacastro/conferences_data/companies/HD/2020/Q3,HD,2020,Q3
2818,/home/aacastro/conferences_data/companies/TGT/2024/Q2,TGT,2024,Q2
2819,/home/aacastro/conferences_data/companies/TGT/2024/Q1,TGT,2024,Q1
2820,/home/aacastro/conferences_data/companies/TGT/2024/Q3,TGT,2024,Q3
2821,/home/aacastro/conferences_data/companies/TGT/2023/Q2,TGT,2023,Q2
2822,/home/aacastro/conferences_data/companies/TGT/2023/Q1,TGT,2023,Q1
2823,/home/aacastro/conferences_data/companies/TGT/2023/Q3,TGT,2023,Q3
2824,/home/aacastro/conferences_data/companies/TGT/2021/Q2,TGT,2021,Q2
2825,/home/aacastro/conferences_data/companies/TGT/2021/Q1,TGT,2021,Q1
2826,/home/aacastro/conferences_data/companies/TGT/2021/Q3,TGT,2021,Q3
2827,/home/aacastro/conferences_data/companies/TGT/2022/Q2,TGT,2022,Q2
2828,/home/aacastro/conferences_data/companies/TGT/2022/Q1,TGT,2022,Q1
2829,/home/aacastro/conferences_data/companies/DLR/2024/Q2,DLR,2024,Q2
2830,/home/aacastro/conferences_data/companies/DLR/2024/Q1,DLR,2024,Q1
2831,/home/aacastro/conferences_data/companies/DLR/2024/Q3,DLR,2024,Q3
2832,/home/aacastro/conferences_data/companies/DLR/2023/Q4,DLR,2023,Q4
2833,/home/aacastro/conferences_data/companies/DLR/2023/Q2,DLR,2023,Q2
2834,/home/aacastro/conferences_data/companies/DLR/2023/Q1,DLR,2023,Q1
2835,/home/aacastro/conferences_data/companies/DLR/2021/Q4,DLR,2021,Q4
2836,/home/aacastro/conferences_data/companies/DLR/2021/Q1,DLR,2021,Q1
2837,/home/aacastro/conferences_data/companies/DLR/2021/Q3,DLR,2021,Q3
2838,/home/aacastro/conferences_data/companies/DLR/2022/Q4,DLR,2022,Q4
2839,/home/aacastro/conferences_data/companies/DLR/2022/Q2,DLR,2022,Q2
2840,/home/aacastro/conferences_data/companies/DLR/2022/Q1,DLR,2022,Q1
2841,/home/aacastro/conferences_data/companies/DLR/2022/Q3,DLR,2022,Q3
2842,/home/aacastro/conferences_data/companies/NUE/2024/Q2,NUE,2024,Q2
2843,/home/aacastro/conferences_data/companies/NUE/2024/Q1,NUE,2024,Q1
2844,/home/aacastro/conferences_data/companies/NUE/2024/Q3,NUE,2024,Q3
2845,/home/aacastro/conferences_data/companies/NUE/2023/Q4,NUE,2023,Q4
2846,/home/aacastro/conferences_data/companies/NUE/2023/Q2,NUE,2023,Q2
2847,/home/aacastro/conferences_data/companies/NUE/2023/Q1,NUE,2023,Q1
2848,/home/aacastro/conferences_data/companies/NUE/2023/Q3,NUE,2023,Q3
2849,/home/aacastro/conferences_data/companies/NUE/2021/Q4,NUE,2021,Q4
2850,/home/aacastro/conferences_data/companies/NUE/2021/Q2,NUE,2021,Q2
2851,/home/aacastro/conferences_data/companies/NUE/2021/Q1,NUE,2021,Q1
2852,/home/aacastro/conferences_data/companies/NUE/2022/Q4,NUE,2022,Q4
2853,/home/aacastro/conferences_data/companies/NUE/2022/Q2,NUE,2022,Q2
2854,/home/aacastro/conferences_data/companies/NUE/2022/Q1,NUE,2022,Q1
2855,/home/aacastro/conferences_data/companies/NUE/2022/Q3,NUE,2022,Q3
2856,/home/aacastro/conferences_data/companies/MMM/2024/Q2,MMM,2024,Q2
2857,/home/aacastro/conferences_data/companies/MMM/2024/Q1,MMM,2024,Q1
2858,/home/aacastro/conferences_data/companies/MMM/2024/Q3,MMM,2024,Q3
2859,/home/aacastro/conferences_data/companies/MMM/2023/Q4,MMM,2023,Q4
2860,/home/aacastro/conferences_data/companies/MMM/2023/Q2,MMM,2023,Q2
2861,/home/aacastro/conferences_data/companies/MMM/2023/Q1,MMM,2023,Q1
2862,/home/aacastro/conferences_data/companies/MMM/2023/Q3,MMM,2023,Q3
2863,/home/aacastro/conferences_data/companies/MMM/2021/Q4,MMM,2021,Q4
2864,/home/aacastro/conferences_data/companies/MMM/2021/Q2,MMM,2021,Q2
2865,/home/aacastro/conferences_data/companies/MMM/2021/Q1,MMM,2021,Q1
2866,/home/aacastro/conferences_data/companies/MMM/2021/Q3,MMM,2021,Q3
2867,/home/aacastro/conferences_data/companies/MMM/2022/Q4,MMM,2022,Q4
2868,/home/aacastro/conferences_data/companies/MMM/2022/Q2,MMM,2022,Q2
2869,/home/aacastro/conferences_data/companies/MMM/2022/Q1,MMM,2022,Q1
2870,/home/aacastro/conferences_data/companies/MMM/2022/Q3,MMM,2022,Q3
2871,/home/aacastro/conferences_data/companies/LIN/2019/Q4,LIN,2019,Q4
2872,/home/aacastro/conferences_data/companies/LIN/2019/Q3,LIN,2019,Q3
2873,/home/aacastro/conferences_data/companies/LIN/2024/Q2,LIN,2024,Q2
2874,/home/aacastro/conferences_data/companies/LIN/2024/Q1,LIN,2024,Q1
2875,/home/aacastro/conferences_data/companies/LIN/2023/Q4,LIN,2023,Q4
2876,/home/aacastro/conferences_data/companies/LIN/2023/Q2,LIN,2023,Q2
2877,/home/aacastro/conferences_data/companies/LIN/2023/Q1,LIN,2023,Q1
2878,/home/aacastro/conferences_data/companies/LIN/2023/Q3,LIN,2023,Q3
2879,/home/aacastro/conferences_data/companies/LIN/2021/Q4,LIN,2021,Q4
2880,/home/aacastro/conferences_data/companies/LIN/2021/Q2,LIN,2021,Q2
2881,/home/aacastro/conferences_data/companies/LIN/2021/Q1,LIN,2021,Q1
2882,/home/aacastro/conferences_data/companies/LIN/2021/Q3,LIN,2021,Q3
2883,/home/aacastro/conferences_data/companies/LIN/2020/Q4,LIN,2020,Q4
2884,/home/aacastro/conferences_data/companies/LIN/2020/Q2,LIN,2020,Q2
2885,/home/aacastro/conferences_data/companies/LIN/2020/Q3,LIN,2020,Q3
2886,/home/aacastro/conferences_data/companies/LIN/2022/Q4,LIN,2022,Q4
2887,/home/aacastro/conferences_data/companies/LIN/2022/Q2,LIN,2022,Q2
2888,/home/aacastro/conferences_data/companies/LIN/2022/Q1,LIN,2022,Q1
2889,/home/aacastro/conferences_data/companies/LIN/2022/Q3,LIN,2022,Q3
2890,/home/aacastro/conferences_data/companies/PEG/2019/Q4,PEG,2019,Q4
2891,/home/aacastro/conferences_data/companies/PEG/2019/Q2,PEG,2019,Q2
2892,/home/aacastro/conferences_data/companies/PEG/2019/Q3,PEG,2019,Q3
2893,/home/aacastro/conferences_data/companies/PEG/2024/Q2,PEG,2024,Q2
2894,/home/aacastro/conferences_data/companies/PEG/2024/Q1,PEG,2024,Q1
2895,/home/aacastro/conferences_data/companies/PEG/2024/Q3,PEG,2024,Q3
2896,/home/aacastro/conferences_data/companies/PEG/2023/Q4,PEG,2023,Q4
2897,/home/aacastro/conferences_data/companies/PEG/2023/Q2,PEG,2023,Q2
2898,/home/aacastro/conferences_data/companies/PEG/2023/Q1,PEG,2023,Q1
2899,/home/aacastro/conferences_data/companies/PEG/2023/Q3,PEG,2023,Q3
2900,/home/aacastro/conferences_data/companies/PEG/2021/Q4,PEG,2021,Q4
2901,/home/aacastro/conferences_data/companies/PEG/2021/Q2,PEG,2021,Q2
2902,/home/aacastro/conferences_data/companies/PEG/2021/Q1,PEG,2021,Q1
2903,/home/aacastro/conferences_data/companies/PEG/2021/Q3,PEG,2021,Q3
2904,/home/aacastro/conferences_data/companies/PEG/2020/Q4,PEG,2020,Q4
2905,/home/aacastro/conferences_data/companies/PEG/2020/Q2,PEG,2020,Q2
2906,/home/aacastro/conferences_data/companies/PEG/2020/Q1,PEG,2020,Q1
2907,/home/aacastro/conferences_data/companies/PEG/2020/Q3,PEG,2020,Q3
2908,/home/aacastro/conferences_data/companies/PEG/2022/Q4,PEG,2022,Q4
2909,/home/aacastro/conferences_data/companies/PEG/2022/Q2,PEG,2022,Q2
2910,/home/aacastro/conferences_data/companies/PEG/2022/Q1,PEG,2022,Q1
2911,/home/aacastro/conferences_data/companies/PEG/2022/Q3,PEG,2022,Q3
2912,/home/aacastro/conferences_data/companies/MRK/2019/Q4,MRK,2019,Q4
2913,/home/aacastro/conferences_data/companies/MRK/2019/Q2,MRK,2019,Q2
2914,/home/aacastro/conferences_data/companies/MRK/2019/Q1,MRK,2019,Q1
2915,/home/aacastro/conferences_data/companies/MRK/2024/Q2,MRK,2024,Q2
2916,/home/aacastro/conferences_data/companies/MRK/2024/Q1,MRK,2024,Q1
2917,/home/aacastro/conferences_data/companies/MRK/2024/Q3,MRK,2024,Q3
2918,/home/aacastro/conferences_data/companies/MRK/2023/Q4,MRK,2023,Q4
2919,/home/aacastro/conferences_data/companies/MRK/2023/Q2,MRK,2023,Q2
2920,/home/aacastro/conferences_data/companies/MRK/2023/Q1,MRK,2023,Q1
2921,/home/aacastro/conferences_data/companies/MRK/2023/Q3,MRK,2023,Q3
2922,/home/aacastro/conferences_data/companies/MRK/2021/Q4,MRK,2021,Q4
2923,/home/aacastro/conferences_data/companies/MRK/2021/Q2,MRK,2021,Q2
2924,/home/aacastro/conferences_data/companies/MRK/2021/Q1,MRK,2021,Q1
2925,/home/aacastro/conferences_data/companies/MRK/2021/Q3,MRK,2021,Q3
2926,/home/aacastro/conferences_data/companies/MRK/2020/Q4,MRK,2020,Q4
2927,/home/aacastro/conferences_data/companies/MRK/2020/Q2,MRK,2020,Q2
2928,/home/aacastro/conferences_data/companies/MRK/2020/Q1,MRK,2020,Q1
2929,/home/aacastro/conferences_data/companies/MRK/2020/Q3,MRK,2020,Q3
2930,/home/aacastro/conferences_data/companies/MRK/2022/Q4,MRK,2022,Q4
2931,/home/aacastro/conferences_data/companies/MRK/2022/Q2,MRK,2022,Q2
2932,/home/aacastro/conferences_data/companies/MRK/2022/Q1,MRK,2022,Q1
2933,/home/aacastro/conferences_data/companies/MRK/2022/Q3,MRK,2022,Q3
2934,/home/aacastro/conferences_data/companies/GE/2024/Q2,GE,2024,Q2
2935,/home/aacastro/conferences_data/companies/GE/2024/Q1,GE,2024,Q1
2936,/home/aacastro/conferences_data/companies/GE/2024/Q3,GE,2024,Q3
2937,/home/aacastro/conferences_data/companies/GE/2023/Q4,GE,2023,Q4
2938,/home/aacastro/conferences_data/companies/GE/2023/Q2,GE,2023,Q2
2939,/home/aacastro/conferences_data/companies/GE/2023/Q1,GE,2023,Q1
2940,/home/aacastro/conferences_data/companies/GE/2023/Q3,GE,2023,Q3
2941,/home/aacastro/conferences_data/companies/GE/2021/Q4,GE,2021,Q4
2942,/home/aacastro/conferences_data/companies/GE/2021/Q2,GE,2021,Q2
2943,/home/aacastro/conferences_data/companies/GE/2021/Q1,GE,2021,Q1
2944,/home/aacastro/conferences_data/companies/GE/2021/Q3,GE,2021,Q3
2945,/home/aacastro/conferences_data/companies/GE/2020/Q4,GE,2020,Q4
2946,/home/aacastro/conferences_data/companies/GE/2022/Q4,GE,2022,Q4
2947,/home/aacastro/conferences_data/companies/GE/2022/Q2,GE,2022,Q2
2948,/home/aacastro/conferences_data/companies/GE/2022/Q1,GE,2022,Q1
2949,/home/aacastro/conferences_data/companies/GE/2022/Q3,GE,2022,Q3
2950,/home/aacastro/conferences_data/companies/PYPL/2019/Q4,PYPL,2019,Q4
2951,/home/aacastro/conferences_data/companies/PYPL/2019/Q1,PYPL,2019,Q1
2952,/home/aacastro/conferences_data/companies/PYPL/2024/Q2,PYPL,2024,Q2
2953,/home/aacastro/conferences_data/companies/PYPL/2024/Q1,PYPL,2024,Q1
2954,/home/aacastro/conferences_data/companies/PYPL/2024/Q3,PYPL,2024,Q3
2955,/home/aacastro/conferences_data/companies/PYPL/2023/Q4,PYPL,2023,Q4
2956,/home/aacastro/conferences_data/companies/PYPL/2023/Q2,PYPL,2023,Q2
2957,/home/aacastro/conferences_data/companies/PYPL/2023/Q1,PYPL,2023,Q1
2958,/home/aacastro/conferences_data/companies/PYPL/2023/Q3,PYPL,2023,Q3
2959,/home/aacastro/conferences_data/companies/PYPL/2021/Q4,PYPL,2021,Q4
2960,/home/aacastro/conferences_data/companies/PYPL/2021/Q2,PYPL,2021,Q2
2961,/home/aacastro/conferences_data/companies/PYPL/2021/Q1,PYPL,2021,Q1
2962,/home/aacastro/conferences_data/companies/PYPL/2021/Q3,PYPL,2021,Q3
2963,/home/aacastro/conferences_data/companies/PYPL/2020/Q4,PYPL,2020,Q4
2964,/home/aacastro/conferences_data/companies/PYPL/2020/Q2,PYPL,2020,Q2
2965,/home/aacastro/conferences_data/companies/PYPL/2020/Q1,PYPL,2020,Q1
2966,/home/aacastro/conferences_data/companies/PYPL/2020/Q3,PYPL,2020,Q3
2967,/home/aacastro/conferences_data/companies/PYPL/2022/Q4,PYPL,2022,Q4
2968,/home/aacastro/conferences_data/companies/PYPL/2022/Q2,PYPL,2022,Q2
2969,/home/aacastro/conferences_data/companies/PYPL/2022/Q1,PYPL,2022,Q1
2970,/home/aacastro/conferences_data/companies/PYPL/2022/Q3,PYPL,2022,Q3
2971,/home/aacastro/conferences_data/companies/BSX/2019/Q4,BSX,2019,Q4
2972,/home/aacastro/conferences_data/companies/BSX/2019/Q2,BSX,2019,Q2
2973,/home/aacastro/conferences_data/companies/BSX/2019/Q1,BSX,2019,Q1
2974,/home/aacastro/conferences_data/companies/BSX/2019/Q3,BSX,2019,Q3
2975,/home/aacastro/conferences_data/companies/BSX/2024/Q2,BSX,2024,Q2
2976,/home/aacastro/conferences_data/companies/BSX/2024/Q1,BSX,2024,Q1
2977,/home/aacastro/conferences_data/companies/BSX/2024/Q3,BSX,2024,Q3
2978,/home/aacastro/conferences_data/companies/BSX/2023/Q4,BSX,2023,Q4
2979,/home/aacastro/conferences_data/companies/BSX/2023/Q2,BSX,2023,Q2
2980,/home/aacastro/conferences_data/companies/BSX/2023/Q1,BSX,2023,Q1
2981,/home/aacastro/conferences_data/companies/BSX/2023/Q3,BSX,2023,Q3
2982,/home/aacastro/conferences_data/companies/BSX/2021/Q4,BSX,2021,Q4
2983,/home/aacastro/conferences_data/companies/BSX/2021/Q2,BSX,2021,Q2
2984,/home/aacastro/conferences_data/companies/BSX/2021/Q1,BSX,2021,Q1
2985,/home/aacastro/conferences_data/companies/BSX/2021/Q3,BSX,2021,Q3
2986,/home/aacastro/conferences_data/companies/BSX/2020/Q4,BSX,2020,Q4
2987,/home/aacastro/conferences_data/companies/BSX/2020/Q2,BSX,2020,Q2
2988,/home/aacastro/conferences_data/companies/BSX/2020/Q1,BSX,2020,Q1
2989,/home/aacastro/conferences_data/companies/BSX/2020/Q3,BSX,2020,Q3
2990,/home/aacastro/conferences_data/companies/BSX/2022/Q4,BSX,2022,Q4
2991,/home/aacastro/conferences_data/companies/BSX/2022/Q1,BSX,2022,Q1
2992,/home/aacastro/conferences_data/companies/BSX/2022/Q3,BSX,2022,Q3
2993,/home/aacastro/conferences_data/companies/PLD/2019/Q4,PLD,2019,Q4
2994,/home/aacastro/conferences_data/companies/PLD/2019/Q2,PLD,2019,Q2
2995,/home/aacastro/conferences_data/companies/PLD/2019/Q1,PLD,2019,Q1
2996,/home/aacastro/conferences_data/companies/PLD/2019/Q3,PLD,2019,Q3
2997,/home/aacastro/conferences_data/companies/PLD/2024/Q2,PLD,2024,Q2
2998,/home/aacastro/conferences_data/companies/PLD/2024/Q1,PLD,2024,Q1
2999,/home/aacastro/conferences_data/companies/PLD/2024/Q3,PLD,2024,Q3
3000,/home/aacastro/conferences_data/companies/PLD/2023/Q4,PLD,2023,Q4
3001,/home/aacastro/conferences_data/companies/PLD/2023/Q2,PLD,2023,Q2
3002,/home/aacastro/conferences_data/companies/PLD/2023/Q1,PLD,2023,Q1
3003,/home/aacastro/conferences_data/companies/PLD/2023/Q3,PLD,2023,Q3
3004,/home/aacastro/conferences_data/companies/PLD/2021/Q4,PLD,2021,Q4
3005,/home/aacastro/conferences_data/companies/PLD/2021/Q2,PLD,2021,Q2
3006,/home/aacastro/conferences_data/companies/PLD/2021/Q1,PLD,2021,Q1
3007,/home/aacastro/conferences_data/companies/PLD/2021/Q3,PLD,2021,Q3
3008,/home/aacastro/conferences_data/companies/PLD/2020/Q4,PLD,2020,Q4
3009,/home/aacastro/conferences_data/companies/PLD/2020/Q2,PLD,2020,Q2
3010,/home/aacastro/conferences_data/companies/PLD/2020/Q1,PLD,2020,Q1
3011,/home/aacastro/conferences_data/companies/PLD/2020/Q3,PLD,2020,Q3
3012,/home/aacastro/conferences_data/companies/PLD/2022/Q4,PLD,2022,Q4
3013,/home/aacastro/conferences_data/companies/PLD/2022/Q2,PLD,2022,Q2
3014,/home/aacastro/conferences_data/companies/PLD/2022/Q3,PLD,2022,Q3
3015,/home/aacastro/conferences_data/companies/PEP/2024/Q2,PEP,2024,Q2
3016,/home/aacastro/conferences_data/companies/PEP/2024/Q1,PEP,2024,Q1
3017,/home/aacastro/conferences_data/companies/PEP/2024/Q3,PEP,2024,Q3
3018,/home/aacastro/conferences_data/companies/PEP/2023/Q4,PEP,2023,Q4
3019,/home/aacastro/conferences_data/companies/PEP/2023/Q2,PEP,2023,Q2
3020,/home/aacastro/conferences_data/companies/PEP/2023/Q1,PEP,2023,Q1
3021,/home/aacastro/conferences_data/companies/PEP/2023/Q3,PEP,2023,Q3
3022,/home/aacastro/conferences_data/companies/PEP/2021/Q4,PEP,2021,Q4
3023,/home/aacastro/conferences_data/companies/PEP/2021/Q2,PEP,2021,Q2
3024,/home/aacastro/conferences_data/companies/PEP/2021/Q1,PEP,2021,Q1
3025,/home/aacastro/conferences_data/companies/PEP/2021/Q3,PEP,2021,Q3
3026,/home/aacastro/conferences_data/companies/PEP/2020/Q4,PEP,2020,Q4
3027,/home/aacastro/conferences_data/companies/PEP/2020/Q2,PEP,2020,Q2
3028,/home/aacastro/conferences_data/companies/PEP/2022/Q2,PEP,2022,Q2
3029,/home/aacastro/conferences_data/companies/PEP/2022/Q1,PEP,2022,Q1
3030,/home/aacastro/conferences_data/companies/PEP/2022/Q3,PEP,2022,Q3
3031,/home/aacastro/conferences_data/companies/SRE/2024/Q2,SRE,2024,Q2
3032,/home/aacastro/conferences_data/companies/SRE/2024/Q1,SRE,2024,Q1
3033,/home/aacastro/conferences_data/companies/SRE/2024/Q3,SRE,2024,Q3
3034,/home/aacastro/conferences_data/companies/SRE/2023/Q4,SRE,2023,Q4
3035,/home/aacastro/conferences_data/companies/SRE/2023/Q2,SRE,2023,Q2
3036,/home/aacastro/conferences_data/companies/SRE/2023/Q1,SRE,2023,Q1
3037,/home/aacastro/conferences_data/companies/SRE/2023/Q3,SRE,2023,Q3
3038,/home/aacastro/conferences_data/companies/SRE/2021/Q4,SRE,2021,Q4
3039,/home/aacastro/conferences_data/companies/SRE/2021/Q2,SRE,2021,Q2
3040,/home/aacastro/conferences_data/companies/SRE/2021/Q3,SRE,2021,Q3
3041,/home/aacastro/conferences_data/companies/SRE/2022/Q4,SRE,2022,Q4
3042,/home/aacastro/conferences_data/companies/SRE/2022/Q2,SRE,2022,Q2
3043,/home/aacastro/conferences_data/companies/SRE/2022/Q1,SRE,2022,Q1
3044,/home/aacastro/conferences_data/companies/SRE/2022/Q3,SRE,2022,Q3
3045,/home/aacastro/conferences_data/companies/MPC/2024/Q2,MPC,2024,Q2
3046,/home/aacastro/conferences_data/companies/MPC/2024/Q1,MPC,2024,Q1
3047,/home/aacastro/conferences_data/companies/MPC/2024/Q3,MPC,2024,Q3
3048,/home/aacastro/conferences_data/companies/MPC/2023/Q4,MPC,2023,Q4
3049,/home/aacastro/conferences_data/companies/MPC/2023/Q2,MPC,2023,Q2
3050,/home/aacastro/conferences_data/companies/MPC/2023/Q1,MPC,2023,Q1
3051,/home/aacastro/conferences_data/companies/MPC/2023/Q3,MPC,2023,Q3
3052,/home/aacastro/conferences_data/companies/MPC/2021/Q4,MPC,2021,Q4
3053,/home/aacastro/conferences_data/companies/MPC/2021/Q3,MPC,2021,Q3
3054,/home/aacastro/conferences_data/companies/MPC/2022/Q4,MPC,2022,Q4
3055,/home/aacastro/conferences_data/companies/MPC/2022/Q2,MPC,2022,Q2
3056,/home/aacastro/conferences_data/companies/MPC/2022/Q1,MPC,2022,Q1
3057,/home/aacastro/conferences_data/companies/MPC/2022/Q3,MPC,2022,Q3
3058,/home/aacastro/conferences_data/companies/CVX/2019/Q4,CVX,2019,Q4
3059,/home/aacastro/conferences_data/companies/CVX/2019/Q2,CVX,2019,Q2
3060,/home/aacastro/conferences_data/companies/CVX/2019/Q1,CVX,2019,Q1
3061,/home/aacastro/conferences_data/companies/CVX/2019/Q3,CVX,2019,Q3
3062,/home/aacastro/conferences_data/companies/CVX/2024/Q2,CVX,2024,Q2
3063,/home/aacastro/conferences_data/companies/CVX/2024/Q1,CVX,2024,Q1
3064,/home/aacastro/conferences_data/companies/CVX/2024/Q3,CVX,2024,Q3
3065,/home/aacastro/conferences_data/companies/CVX/2023/Q4,CVX,2023,Q4
3066,/home/aacastro/conferences_data/companies/CVX/2023/Q2,CVX,2023,Q2
3067,/home/aacastro/conferences_data/companies/CVX/2023/Q1,CVX,2023,Q1
3068,/home/aacastro/conferences_data/companies/CVX/2023/Q3,CVX,2023,Q3
3069,/home/aacastro/conferences_data/companies/CVX/2021/Q4,CVX,2021,Q4
3070,/home/aacastro/conferences_data/companies/CVX/2021/Q2,CVX,2021,Q2
3071,/home/aacastro/conferences_data/companies/CVX/2021/Q1,CVX,2021,Q1
3072,/home/aacastro/conferences_data/companies/CVX/2018/Q4,CVX,2018,Q4
3073,/home/aacastro/conferences_data/companies/CVX/2020/Q4,CVX,2020,Q4
3074,/home/aacastro/conferences_data/companies/CVX/2020/Q2,CVX,2020,Q2
3075,/home/aacastro/conferences_data/companies/CVX/2020/Q1,CVX,2020,Q1
3076,/home/aacastro/conferences_data/companies/CVX/2020/Q3,CVX,2020,Q3
3077,/home/aacastro/conferences_data/companies/CVX/2022/Q4,CVX,2022,Q4
3078,/home/aacastro/conferences_data/companies/CVX/2022/Q2,CVX,2022,Q2
3079,/home/aacastro/conferences_data/companies/CVX/2022/Q1,CVX,2022,Q1
3080,/home/aacastro/conferences_data/companies/CVX/2022/Q3,CVX,2022,Q3
3081,/home/aacastro/conferences_data/companies/MSFT/2019/Q4,MSFT,2019,Q4
3082,/home/aacastro/conferences_data/companies/MSFT/2019/Q2,MSFT,2019,Q2
3083,/home/aacastro/conferences_data/companies/MSFT/2019/Q3,MSFT,2019,Q3
3084,/home/aacastro/conferences_data/companies/MSFT/2024/Q4,MSFT,2024,Q4
3085,/home/aacastro/conferences_data/companies/MSFT/2024/Q2,MSFT,2024,Q2
3086,/home/aacastro/conferences_data/companies/MSFT/2024/Q1,MSFT,2024,Q1
3087,/home/aacastro/conferences_data/companies/MSFT/2024/Q3,MSFT,2024,Q3
3088,/home/aacastro/conferences_data/companies/MSFT/2023/Q4,MSFT,2023,Q4
3089,/home/aacastro/conferences_data/companies/MSFT/2023/Q2,MSFT,2023,Q2
