,path,company,year,quarter
3090,/home/aacastro/conferences_data/companies/MSFT/2023/Q1,MSFT,2023,Q1
3091,/home/aacastro/conferences_data/companies/MSFT/2023/Q3,MSFT,2023,Q3
3092,/home/aacastro/conferences_data/companies/MSFT/2021/Q4,MSFT,2021,Q4
3093,/home/aacastro/conferences_data/companies/MSFT/2021/Q2,MSFT,2021,Q2
3094,/home/aacastro/conferences_data/companies/MSFT/2021/Q1,MSFT,2021,Q1
3095,/home/aacastro/conferences_data/companies/MSFT/2021/Q3,MSFT,2021,Q3
3096,/home/aacastro/conferences_data/companies/MSFT/2025/Q1,MSFT,2025,Q1
3097,/home/aacastro/conferences_data/companies/MSFT/2020/Q4,MSFT,2020,Q4
3098,/home/aacastro/conferences_data/companies/MSFT/2020/Q2,MSFT,2020,Q2
3099,/home/aacastro/conferences_data/companies/MSFT/2020/Q1,MSFT,2020,Q1
3100,/home/aacastro/conferences_data/companies/MSFT/2020/Q3,MSFT,2020,Q3
3101,/home/aacastro/conferences_data/companies/MSFT/2022/Q4,MSFT,2022,Q4
3102,/home/aacastro/conferences_data/companies/MSFT/2022/Q2,MSFT,2022,Q2
3103,/home/aacastro/conferences_data/companies/MSFT/2022/Q1,MSFT,2022,Q1
3104,/home/aacastro/conferences_data/companies/MSFT/2022/Q3,MSFT,2022,Q3
3105,/home/aacastro/conferences_data/companies/NKE/2024/Q4,NKE,2024,Q4
3106,/home/aacastro/conferences_data/companies/NKE/2024/Q2,NKE,2024,Q2
3107,/home/aacastro/conferences_data/companies/NKE/2024/Q1,NKE,2024,Q1
3108,/home/aacastro/conferences_data/companies/NKE/2024/Q3,NKE,2024,Q3
3109,/home/aacastro/conferences_data/companies/NKE/2023/Q4,NKE,2023,Q4
3110,/home/aacastro/conferences_data/companies/NKE/2023/Q2,NKE,2023,Q2
3111,/home/aacastro/conferences_data/companies/NKE/2023/Q1,NKE,2023,Q1
3112,/home/aacastro/conferences_data/companies/NKE/2023/Q3,NKE,2023,Q3
3113,/home/aacastro/conferences_data/companies/NKE/2021/Q4,NKE,2021,Q4
3114,/home/aacastro/conferences_data/companies/NKE/2025/Q1,NKE,2025,Q1
3115,/home/aacastro/conferences_data/companies/NKE/2022/Q4,NKE,2022,Q4
3116,/home/aacastro/conferences_data/companies/NKE/2022/Q2,NKE,2022,Q2
3117,/home/aacastro/conferences_data/companies/NKE/2022/Q1,NKE,2022,Q1
3118,/home/aacastro/conferences_data/companies/NKE/2022/Q3,NKE,2022,Q3
3119,/home/aacastro/conferences_data/companies/TMO/2024/Q2,TMO,2024,Q2
3120,/home/aacastro/conferences_data/companies/TMO/2024/Q1,TMO,2024,Q1
3121,/home/aacastro/conferences_data/companies/TMO/2024/Q3,TMO,2024,Q3
3122,/home/aacastro/conferences_data/companies/TMO/2023/Q4,TMO,2023,Q4
3123,/home/aacastro/conferences_data/companies/TMO/2023/Q2,TMO,2023,Q2
3124,/home/aacastro/conferences_data/companies/TMO/2023/Q1,TMO,2023,Q1
3125,/home/aacastro/conferences_data/companies/TMO/2023/Q3,TMO,2023,Q3
3126,/home/aacastro/conferences_data/companies/TMO/2021/Q4,TMO,2021,Q4
3127,/home/aacastro/conferences_data/companies/TMO/2021/Q3,TMO,2021,Q3
3128,/home/aacastro/conferences_data/companies/TMO/2022/Q4,TMO,2022,Q4
3129,/home/aacastro/conferences_data/companies/TMO/2022/Q2,TMO,2022,Q2
3130,/home/aacastro/conferences_data/companies/TMO/2022/Q1,TMO,2022,Q1
3131,/home/aacastro/conferences_data/companies/TMO/2022/Q3,TMO,2022,Q3
3132,/home/aacastro/conferences_data/companies/MS/2024/Q2,MS,2024,Q2
3133,/home/aacastro/conferences_data/companies/MS/2024/Q1,MS,2024,Q1
3134,/home/aacastro/conferences_data/companies/MS/2024/Q3,MS,2024,Q3
3135,/home/aacastro/conferences_data/companies/MS/2023/Q4,MS,2023,Q4
3136,/home/aacastro/conferences_data/companies/MS/2023/Q2,MS,2023,Q2
3137,/home/aacastro/conferences_data/companies/MS/2023/Q1,MS,2023,Q1
3138,/home/aacastro/conferences_data/companies/MS/2023/Q3,MS,2023,Q3
3139,/home/aacastro/conferences_data/companies/MS/2021/Q4,MS,2021,Q4
3140,/home/aacastro/conferences_data/companies/MS/2021/Q2,MS,2021,Q2
3141,/home/aacastro/conferences_data/companies/MS/2021/Q1,MS,2021,Q1
3142,/home/aacastro/conferences_data/companies/MS/2021/Q3,MS,2021,Q3
3143,/home/aacastro/conferences_data/companies/MS/2020/Q4,MS,2020,Q4
3144,/home/aacastro/conferences_data/companies/MS/2020/Q2,MS,2020,Q2
3145,/home/aacastro/conferences_data/companies/MS/2020/Q1,MS,2020,Q1
3146,/home/aacastro/conferences_data/companies/MS/2020/Q3,MS,2020,Q3
3147,/home/aacastro/conferences_data/companies/MS/2022/Q4,MS,2022,Q4
3148,/home/aacastro/conferences_data/companies/MS/2022/Q2,MS,2022,Q2
3149,/home/aacastro/conferences_data/companies/MS/2022/Q1,MS,2022,Q1
3150,/home/aacastro/conferences_data/companies/MS/2022/Q3,MS,2022,Q3
3151,/home/aacastro/conferences_data/companies/TMUS/2024/Q2,TMUS,2024,Q2
3152,/home/aacastro/conferences_data/companies/TMUS/2024/Q1,TMUS,2024,Q1
3153,/home/aacastro/conferences_data/companies/TMUS/2024/Q3,TMUS,2024,Q3
3154,/home/aacastro/conferences_data/companies/TMUS/2023/Q4,TMUS,2023,Q4
3155,/home/aacastro/conferences_data/companies/TMUS/2021/Q4,TMUS,2021,Q4
3156,/home/aacastro/conferences_data/companies/TMUS/2021/Q3,TMUS,2021,Q3
3157,/home/aacastro/conferences_data/companies/TMUS/2020/Q4,TMUS,2020,Q4
3158,/home/aacastro/conferences_data/companies/TMUS/2020/Q3,TMUS,2020,Q3
3159,/home/aacastro/conferences_data/companies/TMUS/2022/Q4,TMUS,2022,Q4
3160,/home/aacastro/conferences_data/companies/TMUS/2022/Q1,TMUS,2022,Q1
3161,/home/aacastro/conferences_data/companies/EQR/2024/Q2,EQR,2024,Q2
3162,/home/aacastro/conferences_data/companies/EQR/2024/Q1,EQR,2024,Q1
3163,/home/aacastro/conferences_data/companies/EQR/2024/Q3,EQR,2024,Q3
3164,/home/aacastro/conferences_data/companies/EQR/2023/Q4,EQR,2023,Q4
3165,/home/aacastro/conferences_data/companies/EQR/2023/Q2,EQR,2023,Q2
3166,/home/aacastro/conferences_data/companies/EQR/2021/Q4,EQR,2021,Q4
3167,/home/aacastro/conferences_data/companies/EQR/2022/Q4,EQR,2022,Q4
3168,/home/aacastro/conferences_data/companies/EQR/2022/Q1,EQR,2022,Q1
3169,/home/aacastro/conferences_data/companies/EQR/2022/Q3,EQR,2022,Q3
3170,/home/aacastro/conferences_data/companies/HES/2019/Q4,HES,2019,Q4
3171,/home/aacastro/conferences_data/companies/HES/2019/Q2,HES,2019,Q2
3172,/home/aacastro/conferences_data/companies/HES/2019/Q1,HES,2019,Q1
3173,/home/aacastro/conferences_data/companies/HES/2019/Q3,HES,2019,Q3
3174,/home/aacastro/conferences_data/companies/HES/2023/Q2,HES,2023,Q2
3175,/home/aacastro/conferences_data/companies/HES/2023/Q1,HES,2023,Q1
3176,/home/aacastro/conferences_data/companies/HES/2021/Q4,HES,2021,Q4
3177,/home/aacastro/conferences_data/companies/HES/2021/Q2,HES,2021,Q2
3178,/home/aacastro/conferences_data/companies/HES/2021/Q1,HES,2021,Q1
3179,/home/aacastro/conferences_data/companies/HES/2021/Q3,HES,2021,Q3
3180,/home/aacastro/conferences_data/companies/HES/2020/Q4,HES,2020,Q4
3181,/home/aacastro/conferences_data/companies/HES/2020/Q1,HES,2020,Q1
3182,/home/aacastro/conferences_data/companies/HES/2020/Q3,HES,2020,Q3
3183,/home/aacastro/conferences_data/companies/HES/2022/Q4,HES,2022,Q4
3184,/home/aacastro/conferences_data/companies/HES/2022/Q2,HES,2022,Q2
3185,/home/aacastro/conferences_data/companies/HES/2022/Q1,HES,2022,Q1
3186,/home/aacastro/conferences_data/companies/HES/2022/Q3,HES,2022,Q3
3187,/home/aacastro/conferences_data/companies/AVGO/2019/Q4,AVGO,2019,Q4
3188,/home/aacastro/conferences_data/companies/AVGO/2019/Q2,AVGO,2019,Q2
3189,/home/aacastro/conferences_data/companies/AVGO/2019/Q1,AVGO,2019,Q1
3190,/home/aacastro/conferences_data/companies/AVGO/2019/Q3,AVGO,2019,Q3
3191,/home/aacastro/conferences_data/companies/AVGO/2024/Q2,AVGO,2024,Q2
3192,/home/aacastro/conferences_data/companies/AVGO/2024/Q1,AVGO,2024,Q1
3193,/home/aacastro/conferences_data/companies/AVGO/2024/Q3,AVGO,2024,Q3
3194,/home/aacastro/conferences_data/companies/AVGO/2023/Q4,AVGO,2023,Q4
3195,/home/aacastro/conferences_data/companies/AVGO/2023/Q2,AVGO,2023,Q2
3196,/home/aacastro/conferences_data/companies/AVGO/2023/Q3,AVGO,2023,Q3
3197,/home/aacastro/conferences_data/companies/AVGO/2021/Q4,AVGO,2021,Q4
3198,/home/aacastro/conferences_data/companies/AVGO/2021/Q2,AVGO,2021,Q2
3199,/home/aacastro/conferences_data/companies/AVGO/2021/Q1,AVGO,2021,Q1
3200,/home/aacastro/conferences_data/companies/AVGO/2021/Q3,AVGO,2021,Q3
3201,/home/aacastro/conferences_data/companies/AVGO/2020/Q4,AVGO,2020,Q4
3202,/home/aacastro/conferences_data/companies/AVGO/2020/Q2,AVGO,2020,Q2
3203,/home/aacastro/conferences_data/companies/AVGO/2020/Q1,AVGO,2020,Q1
3204,/home/aacastro/conferences_data/companies/AVGO/2020/Q3,AVGO,2020,Q3
3205,/home/aacastro/conferences_data/companies/AVGO/2022/Q2,AVGO,2022,Q2
3206,/home/aacastro/conferences_data/companies/AVGO/2022/Q1,AVGO,2022,Q1
3207,/home/aacastro/conferences_data/companies/AVGO/2022/Q3,AVGO,2022,Q3
3208,/home/aacastro/conferences_data/companies/META/2019/Q4,META,2019,Q4
3209,/home/aacastro/conferences_data/companies/META/2019/Q2,META,2019,Q2
3210,/home/aacastro/conferences_data/companies/META/2019/Q1,META,2019,Q1
3211,/home/aacastro/conferences_data/companies/META/2019/Q3,META,2019,Q3
3212,/home/aacastro/conferences_data/companies/META/2024/Q2,META,2024,Q2
3213,/home/aacastro/conferences_data/companies/META/2024/Q1,META,2024,Q1
3214,/home/aacastro/conferences_data/companies/META/2024/Q3,META,2024,Q3
3215,/home/aacastro/conferences_data/companies/META/2023/Q4,META,2023,Q4
3216,/home/aacastro/conferences_data/companies/META/2023/Q2,META,2023,Q2
3217,/home/aacastro/conferences_data/companies/META/2023/Q1,META,2023,Q1
3218,/home/aacastro/conferences_data/companies/META/2023/Q3,META,2023,Q3
3219,/home/aacastro/conferences_data/companies/META/2021/Q4,META,2021,Q4
3220,/home/aacastro/conferences_data/companies/META/2021/Q2,META,2021,Q2
3221,/home/aacastro/conferences_data/companies/META/2021/Q1,META,2021,Q1
3222,/home/aacastro/conferences_data/companies/META/2021/Q3,META,2021,Q3
3223,/home/aacastro/conferences_data/companies/META/2018/Q4,META,2018,Q4
3224,/home/aacastro/conferences_data/companies/META/2020/Q4,META,2020,Q4
3225,/home/aacastro/conferences_data/companies/META/2020/Q2,META,2020,Q2
3226,/home/aacastro/conferences_data/companies/META/2020/Q1,META,2020,Q1
3227,/home/aacastro/conferences_data/companies/META/2020/Q3,META,2020,Q3
3228,/home/aacastro/conferences_data/companies/META/2022/Q4,META,2022,Q4
3229,/home/aacastro/conferences_data/companies/META/2022/Q2,META,2022,Q2
3230,/home/aacastro/conferences_data/companies/META/2022/Q1,META,2022,Q1
3231,/home/aacastro/conferences_data/companies/META/2022/Q3,META,2022,Q3
3232,/home/aacastro/conferences_data/companies/CHTR/2019/Q4,CHTR,2019,Q4
3233,/home/aacastro/conferences_data/companies/CHTR/2019/Q2,CHTR,2019,Q2
3234,/home/aacastro/conferences_data/companies/CHTR/2019/Q1,CHTR,2019,Q1
3235,/home/aacastro/conferences_data/companies/CHTR/2019/Q3,CHTR,2019,Q3
3236,/home/aacastro/conferences_data/companies/CHTR/2024/Q2,CHTR,2024,Q2
3237,/home/aacastro/conferences_data/companies/CHTR/2024/Q1,CHTR,2024,Q1
3238,/home/aacastro/conferences_data/companies/CHTR/2024/Q3,CHTR,2024,Q3
3239,/home/aacastro/conferences_data/companies/CHTR/2023/Q4,CHTR,2023,Q4
3240,/home/aacastro/conferences_data/companies/CHTR/2023/Q2,CHTR,2023,Q2
3241,/home/aacastro/conferences_data/companies/CHTR/2023/Q1,CHTR,2023,Q1
3242,/home/aacastro/conferences_data/companies/CHTR/2023/Q3,CHTR,2023,Q3
3243,/home/aacastro/conferences_data/companies/CHTR/2021/Q4,CHTR,2021,Q4
3244,/home/aacastro/conferences_data/companies/CHTR/2021/Q2,CHTR,2021,Q2
3245,/home/aacastro/conferences_data/companies/CHTR/2021/Q1,CHTR,2021,Q1
3246,/home/aacastro/conferences_data/companies/CHTR/2021/Q3,CHTR,2021,Q3
3247,/home/aacastro/conferences_data/companies/CHTR/2020/Q4,CHTR,2020,Q4
3248,/home/aacastro/conferences_data/companies/CHTR/2020/Q2,CHTR,2020,Q2
3249,/home/aacastro/conferences_data/companies/CHTR/2020/Q1,CHTR,2020,Q1
3250,/home/aacastro/conferences_data/companies/CHTR/2020/Q3,CHTR,2020,Q3
3251,/home/aacastro/conferences_data/companies/CHTR/2022/Q4,CHTR,2022,Q4
3252,/home/aacastro/conferences_data/companies/CHTR/2022/Q2,CHTR,2022,Q2
3253,/home/aacastro/conferences_data/companies/CHTR/2022/Q1,CHTR,2022,Q1
3254,/home/aacastro/conferences_data/companies/CHTR/2022/Q3,CHTR,2022,Q3
3255,/home/aacastro/conferences_data/companies/VICI/2024/Q2,VICI,2024,Q2
3256,/home/aacastro/conferences_data/companies/VICI/2024/Q1,VICI,2024,Q1
3257,/home/aacastro/conferences_data/companies/VICI/2024/Q3,VICI,2024,Q3
3258,/home/aacastro/conferences_data/companies/VICI/2023/Q4,VICI,2023,Q4
3259,/home/aacastro/conferences_data/companies/VICI/2023/Q2,VICI,2023,Q2
3260,/home/aacastro/conferences_data/companies/VICI/2023/Q1,VICI,2023,Q1
3261,/home/aacastro/conferences_data/companies/VICI/2023/Q3,VICI,2023,Q3
3262,/home/aacastro/conferences_data/companies/VICI/2021/Q4,VICI,2021,Q4
3263,/home/aacastro/conferences_data/companies/VICI/2021/Q2,VICI,2021,Q2
3264,/home/aacastro/conferences_data/companies/VICI/2021/Q1,VICI,2021,Q1
3265,/home/aacastro/conferences_data/companies/VICI/2021/Q3,VICI,2021,Q3
3266,/home/aacastro/conferences_data/companies/VICI/2020/Q4,VICI,2020,Q4
3267,/home/aacastro/conferences_data/companies/VICI/2020/Q3,VICI,2020,Q3
3268,/home/aacastro/conferences_data/companies/VICI/2022/Q2,VICI,2022,Q2
3269,/home/aacastro/conferences_data/companies/VICI/2022/Q1,VICI,2022,Q1
3270,/home/aacastro/conferences_data/companies/VICI/2022/Q3,VICI,2022,Q3
3271,/home/aacastro/conferences_data/companies/LMT/2019/Q2,LMT,2019,Q2
3272,/home/aacastro/conferences_data/companies/LMT/2019/Q1,LMT,2019,Q1
3273,/home/aacastro/conferences_data/companies/LMT/2019/Q3,LMT,2019,Q3
3274,/home/aacastro/conferences_data/companies/LMT/2024/Q4,LMT,2024,Q4
3275,/home/aacastro/conferences_data/companies/LMT/2024/Q2,LMT,2024,Q2
3276,/home/aacastro/conferences_data/companies/LMT/2024/Q1,LMT,2024,Q1
3277,/home/aacastro/conferences_data/companies/LMT/2024/Q3,LMT,2024,Q3
3278,/home/aacastro/conferences_data/companies/LMT/2023/Q4,LMT,2023,Q4
3279,/home/aacastro/conferences_data/companies/LMT/2023/Q2,LMT,2023,Q2
3280,/home/aacastro/conferences_data/companies/LMT/2023/Q1,LMT,2023,Q1
3281,/home/aacastro/conferences_data/companies/LMT/2023/Q3,LMT,2023,Q3
3282,/home/aacastro/conferences_data/companies/LMT/2021/Q4,LMT,2021,Q4
3283,/home/aacastro/conferences_data/companies/LMT/2021/Q2,LMT,2021,Q2
3284,/home/aacastro/conferences_data/companies/LMT/2021/Q1,LMT,2021,Q1
3285,/home/aacastro/conferences_data/companies/LMT/2021/Q3,LMT,2021,Q3
3286,/home/aacastro/conferences_data/companies/LMT/2020/Q4,LMT,2020,Q4
3287,/home/aacastro/conferences_data/companies/LMT/2020/Q2,LMT,2020,Q2
3288,/home/aacastro/conferences_data/companies/LMT/2020/Q1,LMT,2020,Q1
3289,/home/aacastro/conferences_data/companies/LMT/2020/Q3,LMT,2020,Q3
3290,/home/aacastro/conferences_data/companies/LMT/2022/Q4,LMT,2022,Q4
3291,/home/aacastro/conferences_data/companies/LMT/2022/Q2,LMT,2022,Q2
3292,/home/aacastro/conferences_data/companies/LMT/2022/Q1,LMT,2022,Q1
3293,/home/aacastro/conferences_data/companies/LMT/2022/Q3,LMT,2022,Q3
3294,/home/aacastro/conferences_data/companies/STLD/2024/Q2,STLD,2024,Q2
3295,/home/aacastro/conferences_data/companies/STLD/2024/Q1,STLD,2024,Q1
3296,/home/aacastro/conferences_data/companies/STLD/2024/Q3,STLD,2024,Q3
3297,/home/aacastro/conferences_data/companies/STLD/2023/Q4,STLD,2023,Q4
3298,/home/aacastro/conferences_data/companies/STLD/2023/Q1,STLD,2023,Q1
3299,/home/aacastro/conferences_data/companies/STLD/2023/Q3,STLD,2023,Q3
3300,/home/aacastro/conferences_data/companies/STLD/2021/Q4,STLD,2021,Q4
3301,/home/aacastro/conferences_data/companies/STLD/2021/Q2,STLD,2021,Q2
3302,/home/aacastro/conferences_data/companies/STLD/2021/Q1,STLD,2021,Q1
3303,/home/aacastro/conferences_data/companies/STLD/2021/Q3,STLD,2021,Q3
3304,/home/aacastro/conferences_data/companies/STLD/2020/Q3,STLD,2020,Q3
3305,/home/aacastro/conferences_data/companies/STLD/2022/Q4,STLD,2022,Q4
3306,/home/aacastro/conferences_data/companies/STLD/2022/Q2,STLD,2022,Q2
3307,/home/aacastro/conferences_data/companies/STLD/2022/Q1,STLD,2022,Q1
3308,/home/aacastro/conferences_data/companies/STLD/2022/Q3,STLD,2022,Q3
3309,/home/aacastro/conferences_data/companies/UBER/2019/Q4,UBER,2019,Q4
3310,/home/aacastro/conferences_data/companies/UBER/2019/Q2,UBER,2019,Q2
3311,/home/aacastro/conferences_data/companies/UBER/2019/Q1,UBER,2019,Q1
3312,/home/aacastro/conferences_data/companies/UBER/2019/Q3,UBER,2019,Q3
3313,/home/aacastro/conferences_data/companies/UBER/2024/Q2,UBER,2024,Q2
3314,/home/aacastro/conferences_data/companies/UBER/2024/Q1,UBER,2024,Q1
3315,/home/aacastro/conferences_data/companies/UBER/2024/Q3,UBER,2024,Q3
3316,/home/aacastro/conferences_data/companies/UBER/2023/Q4,UBER,2023,Q4
3317,/home/aacastro/conferences_data/companies/UBER/2023/Q2,UBER,2023,Q2
3318,/home/aacastro/conferences_data/companies/UBER/2023/Q1,UBER,2023,Q1
3319,/home/aacastro/conferences_data/companies/UBER/2023/Q3,UBER,2023,Q3
3320,/home/aacastro/conferences_data/companies/UBER/2021/Q4,UBER,2021,Q4
3321,/home/aacastro/conferences_data/companies/UBER/2021/Q2,UBER,2021,Q2
3322,/home/aacastro/conferences_data/companies/UBER/2021/Q1,UBER,2021,Q1
3323,/home/aacastro/conferences_data/companies/UBER/2021/Q3,UBER,2021,Q3
3324,/home/aacastro/conferences_data/companies/UBER/2020/Q4,UBER,2020,Q4
3325,/home/aacastro/conferences_data/companies/UBER/2020/Q2,UBER,2020,Q2
3326,/home/aacastro/conferences_data/companies/UBER/2020/Q1,UBER,2020,Q1
3327,/home/aacastro/conferences_data/companies/UBER/2020/Q3,UBER,2020,Q3
3328,/home/aacastro/conferences_data/companies/UBER/2022/Q4,UBER,2022,Q4
3329,/home/aacastro/conferences_data/companies/UBER/2022/Q2,UBER,2022,Q2
3330,/home/aacastro/conferences_data/companies/UBER/2022/Q1,UBER,2022,Q1
3331,/home/aacastro/conferences_data/companies/UBER/2022/Q3,UBER,2022,Q3
3332,/home/aacastro/conferences_data/companies/IPG/2024/Q2,IPG,2024,Q2
3333,/home/aacastro/conferences_data/companies/IPG/2024/Q1,IPG,2024,Q1
3334,/home/aacastro/conferences_data/companies/IPG/2024/Q3,IPG,2024,Q3
3335,/home/aacastro/conferences_data/companies/IPG/2023/Q4,IPG,2023,Q4
3336,/home/aacastro/conferences_data/companies/IPG/2021/Q1,IPG,2021,Q1
3337,/home/aacastro/conferences_data/companies/EMR/2024/Q4,EMR,2024,Q4
3338,/home/aacastro/conferences_data/companies/EMR/2024/Q2,EMR,2024,Q2
3339,/home/aacastro/conferences_data/companies/EMR/2024/Q1,EMR,2024,Q1
3340,/home/aacastro/conferences_data/companies/EMR/2024/Q3,EMR,2024,Q3
3341,/home/aacastro/conferences_data/companies/EMR/2023/Q4,EMR,2023,Q4
3342,/home/aacastro/conferences_data/companies/EMR/2023/Q2,EMR,2023,Q2
3343,/home/aacastro/conferences_data/companies/EMR/2023/Q1,EMR,2023,Q1
3344,/home/aacastro/conferences_data/companies/EMR/2023/Q3,EMR,2023,Q3
3345,/home/aacastro/conferences_data/companies/EMR/2021/Q4,EMR,2021,Q4
3346,/home/aacastro/conferences_data/companies/EMR/2022/Q4,EMR,2022,Q4
3347,/home/aacastro/conferences_data/companies/EMR/2022/Q2,EMR,2022,Q2
3348,/home/aacastro/conferences_data/companies/EMR/2022/Q1,EMR,2022,Q1
3349,/home/aacastro/conferences_data/companies/EMR/2022/Q3,EMR,2022,Q3
3350,/home/aacastro/conferences_data/companies/AZO/2024/Q4,AZO,2024,Q4
3351,/home/aacastro/conferences_data/companies/AZO/2024/Q2,AZO,2024,Q2
3352,/home/aacastro/conferences_data/companies/AZO/2024/Q1,AZO,2024,Q1
3353,/home/aacastro/conferences_data/companies/AZO/2024/Q3,AZO,2024,Q3
3354,/home/aacastro/conferences_data/companies/AZO/2023/Q4,AZO,2023,Q4
3355,/home/aacastro/conferences_data/companies/AZO/2023/Q2,AZO,2023,Q2
3356,/home/aacastro/conferences_data/companies/AZO/2023/Q1,AZO,2023,Q1
3357,/home/aacastro/conferences_data/companies/AZO/2023/Q3,AZO,2023,Q3
3358,/home/aacastro/conferences_data/companies/AZO/2021/Q4,AZO,2021,Q4
3359,/home/aacastro/conferences_data/companies/AZO/2022/Q4,AZO,2022,Q4
3360,/home/aacastro/conferences_data/companies/AZO/2022/Q2,AZO,2022,Q2
3361,/home/aacastro/conferences_data/companies/AZO/2022/Q1,AZO,2022,Q1
3362,/home/aacastro/conferences_data/companies/AZO/2022/Q3,AZO,2022,Q3
3363,/home/aacastro/conferences_data/companies/UNH/2019/Q4,UNH,2019,Q4
3364,/home/aacastro/conferences_data/companies/UNH/2019/Q2,UNH,2019,Q2
3365,/home/aacastro/conferences_data/companies/UNH/2019/Q1,UNH,2019,Q1
3366,/home/aacastro/conferences_data/companies/UNH/2019/Q3,UNH,2019,Q3
3367,/home/aacastro/conferences_data/companies/UNH/2024/Q2,UNH,2024,Q2
3368,/home/aacastro/conferences_data/companies/UNH/2024/Q1,UNH,2024,Q1
3369,/home/aacastro/conferences_data/companies/UNH/2024/Q3,UNH,2024,Q3
3370,/home/aacastro/conferences_data/companies/UNH/2023/Q4,UNH,2023,Q4
3371,/home/aacastro/conferences_data/companies/UNH/2023/Q2,UNH,2023,Q2
3372,/home/aacastro/conferences_data/companies/UNH/2023/Q1,UNH,2023,Q1
3373,/home/aacastro/conferences_data/companies/UNH/2023/Q3,UNH,2023,Q3
3374,/home/aacastro/conferences_data/companies/UNH/2021/Q4,UNH,2021,Q4
3375,/home/aacastro/conferences_data/companies/UNH/2021/Q2,UNH,2021,Q2
3376,/home/aacastro/conferences_data/companies/UNH/2021/Q1,UNH,2021,Q1
3377,/home/aacastro/conferences_data/companies/UNH/2021/Q3,UNH,2021,Q3
3378,/home/aacastro/conferences_data/companies/UNH/2020/Q1,UNH,2020,Q1
3379,/home/aacastro/conferences_data/companies/UNH/2020/Q3,UNH,2020,Q3
3380,/home/aacastro/conferences_data/companies/UNH/2022/Q4,UNH,2022,Q4
3381,/home/aacastro/conferences_data/companies/UNH/2022/Q2,UNH,2022,Q2
3382,/home/aacastro/conferences_data/companies/UNH/2022/Q1,UNH,2022,Q1
3383,/home/aacastro/conferences_data/companies/UNH/2022/Q3,UNH,2022,Q3
3384,/home/aacastro/conferences_data/companies/LYV/2024/Q2,LYV,2024,Q2
3385,/home/aacastro/conferences_data/companies/LYV/2024/Q1,LYV,2024,Q1
